0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-1.7607296313182537e-05,681000000
-1.790760773927747e-05,715000000
-1.846743928692919e-05,748000000
-1.9348624761389085e-05,782000000
-1.956922499046776e-05,815000000
-7.214088405233052e-05,848000000
-0.00014842855930233875,881000000
-0.00015150918608703313,915000000
-0.00015378292072891313,948000000
-0.00022739753485282854,981000000
-0.0003039802980048193,1015000000
-0.00030914199596891213,1048000000
-0.00031322183544909427,1081000000
-0.00038732779611397837,1115000000
-0.0004599675115631594,1148000000
-0.00046657800230585217,1182000000
-0.00047227423996798294,1215000000
-0.0005425664253531585,1249000000
-0.0006136059944587824,1282000000
-0.0006216670217142652,1315000000
-0.0006284660393230208,1349000000
-0.0006971873819645721,1381000000
-0.0007687410616565634,1415000000
-0.0007687410616565634,1415000000
-0.0007777454070441317,1448000000
-0.0007856888719844123,1482000000
-0.0008608714585815616,1548000000
-0.0009286144264756034,1581000000
-0.0009389366254465101,1615000000
-0.0009479029454361586,1648000000
-0.001013292065183643,1681000000
-0.001013292065183643,1681000000
-0.0010814276082560248,1715000000
-0.0011023509676991823,1781000000
-0.0011125509696861772,1815000000
-0.0011761502695312245,1848000000
-0.0012404631121854083,1881000000
-0.0012526325275214537,1916000000
-0.0012633981854171562,1949000000
-0.001325390542925077,1981000000
-0.0013899761507394537,2015000000
-0.0014026155170932348,2048000000
-0.0014141848970385287,2082000000
-0.0014764201443175843,2116000000
-0.0015374894350916064,2148000000
-0.0015509092074995393,2182000000
-0.0015636306497593066,2216000000
-0.0016224568200181198,2248000000
-0.001681949044278726,2281000000
-0.001696530340163076,2315000000
-0.0017096123837033127,2348000000
-0.0017668642503218517,2382000000
-0.0018265196161691448,2416000000
-0.0018411438089499816,2448000000
-0.001854806659966244,2481000000
-0.0019123832910937178,2515000000
-0.00196856613769992,2549000000
-0.0019837838757397748,2582000000
-0.001998331418746422,2615000000
-0.002052781259373262,2649000000
-0.0021072409942332073,2681000000
-0.00212266974782199,2715000000
-0.002137003792933767,2749000000
-0.0021911858131336477,2782000000
-0.0022458516476777804,2815000000
-0.002261884330648181,2849000000
-0.002276449892697978,2882000000
-0.0023305937300407034,2915000000
-0.002380696902910732,2948000000
-0.0024121768798906376,2981000000
-0.0024378093188157164,3016000000
-0.002479480993395772,3048000000
-0.00253768545157713,3082000000
-0.002615030534668532,3115000000
-0.0027157505190630636,3149000000
-0.0028471284043986153,3181000000
-0.0030052512292597974,3216000000
-0.0031704679057475487,3248000000
-0.0033389469273143197,3281000000
-0.003509585598737056,3316000000
